,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
24,2011-08-26 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
25,2011-08-29 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
26,2011-08-30 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
27,2011-08-31 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
28,2011-09-01 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
29,2011-09-02 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
30,2011-09-05 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
31,2011-09-06 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
32,2011-09-08 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
33,2011-09-09 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
34,2011-09-12 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
35,2011-09-13 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
36,2011-09-14 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
37,2011-09-15 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
38,2011-09-16 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
39,2011-09-19 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
40,2011-09-20 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
41,2011-09-21 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
42,2011-09-22 00:00:00-03:00,6.066819190979003,6.066819190979003,6.066819190979003,6.066819190979004,0,0.0,0.0
43,2011-09-23 00:00:00-03:00,7.108386516571045,7.108386516571045,7.108386516571045,7.108386516571045,2400,0.0,0.0
44,2011-09-26 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,2400,0.0,0.0
45,2011-09-27 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
46,2011-09-28 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
47,2011-09-29 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
48,2011-09-30 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
49,2011-10-03 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
50,2011-10-04 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
51,2011-10-05 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
52,2011-10-06 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
53,2011-10-07 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
54,2011-10-10 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
55,2011-10-11 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
56,2011-10-13 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
57,2011-10-14 00:00:00-03:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
58,2011-10-17 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
59,2011-10-18 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
60,2011-10-19 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
61,2011-10-20 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
62,2011-10-21 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
63,2011-10-24 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
64,2011-10-25 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
65,2011-10-26 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
66,2011-10-27 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
67,2011-10-28 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
68,2011-10-31 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
69,2011-11-01 00:00:00-02:00,7.276783466339111,7.276783466339111,7.276783466339111,7.276783466339111,0,0.0,0.0
70,2011-11-03 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,2400,0.0,0.0
71,2011-11-04 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
72,2011-11-07 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
73,2011-11-08 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
74,2011-11-09 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
75,2011-11-10 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
76,2011-11-11 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
77,2011-11-14 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
78,2011-11-16 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
79,2011-11-17 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
80,2011-11-18 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
81,2011-11-21 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
82,2011-11-22 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
83,2011-11-23 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
84,2011-11-24 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
85,2011-11-25 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
86,2011-11-28 00:00:00-02:00,6.8220534324646,6.8220534324646,6.8220534324646,6.8220534324646,0,0.0,0.0
87,2011-11-29 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.068922,0.0
88,2011-11-30 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
89,2011-12-01 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
90,2011-12-02 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
91,2011-12-05 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
92,2011-12-06 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
93,2011-12-07 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
94,2011-12-08 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
95,2011-12-09 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
96,2011-12-12 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
97,2011-12-13 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
98,2011-12-14 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
99,2011-12-15 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
100,2011-12-16 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
101,2011-12-19 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
102,2011-12-20 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
103,2011-12-21 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
104,2011-12-22 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
105,2011-12-23 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
106,2011-12-26 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
107,2011-12-27 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
108,2011-12-28 00:00:00-02:00,6.869274139404297,6.869274139404297,6.869274139404297,6.869274139404297,0,0.0,0.0
109,2011-12-29 00:00:00-02:00,7.479011907087549,7.487575531005859,7.479011907087549,7.487575531005859,21600,0.0,0.0
110,2012-01-02 00:00:00-02:00,7.487575531005859,7.487575531005859,7.487575531005859,7.487575531005859,0,0.0,0.0
111,2012-01-03 00:00:00-02:00,7.6645602254645,7.6645602254645,7.410501480102539,7.410501480102539,34800,0.0,0.0
112,2012-01-04 00:00:00-02:00,7.410501480102539,7.410501480102539,7.410501480102539,7.410501480102539,0,0.0,0.0
113,2012-01-05 00:00:00-02:00,7.410501480102539,7.410501480102539,7.410501480102539,7.410501480102539,0,0.0,0.0
114,2012-01-06 00:00:00-02:00,7.410501480102539,7.410501480102539,7.410501480102539,7.410501480102539,0,0.0,0.0
115,2012-01-09 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,1200,0.0,0.0
116,2012-01-10 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
117,2012-01-11 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
118,2012-01-12 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
119,2012-01-13 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
120,2012-01-16 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
121,2012-01-17 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
122,2012-01-18 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
123,2012-01-19 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
124,2012-01-20 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
125,2012-01-23 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
126,2012-01-24 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
127,2012-01-26 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
128,2012-01-27 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
129,2012-01-30 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
130,2012-01-31 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
131,2012-02-01 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
132,2012-02-02 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
133,2012-02-03 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
134,2012-02-06 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
135,2012-02-07 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
136,2012-02-08 00:00:00-02:00,7.353409767150879,7.353409767150879,7.353409767150879,7.353409767150879,0,0.0,0.0
137,2012-02-09 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,3600,0.0,0.0
138,2012-02-10 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
139,2012-02-13 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
140,2012-02-14 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
141,2012-02-15 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
142,2012-02-16 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
143,2012-02-17 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
144,2012-02-23 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
145,2012-02-24 00:00:00-02:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
146,2012-02-27 00:00:00-03:00,6.793911457061768,6.793911457061768,6.793911457061768,6.793911457061768,0,0.0,0.0
147,2012-02-28 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,2400,0.0,0.0
148,2012-02-29 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
149,2012-03-01 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
150,2012-03-02 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
151,2012-03-05 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
152,2012-03-06 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
153,2012-03-07 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
154,2012-03-08 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
155,2012-03-09 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
156,2012-03-12 00:00:00-03:00,6.736819744110107,6.736819744110107,6.736819744110107,6.736819744110107,0,0.0,0.0
157,2012-03-13 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.077903,0.0
158,2012-03-14 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
159,2012-03-15 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
160,2012-03-16 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
161,2012-03-19 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
162,2012-03-20 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
163,2012-03-21 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
164,2012-03-22 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
165,2012-03-23 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
166,2012-03-26 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
167,2012-03-27 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
168,2012-03-28 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
169,2012-03-29 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
170,2012-03-30 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
171,2012-04-02 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
172,2012-04-03 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
173,2012-04-04 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
174,2012-04-05 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
175,2012-04-09 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
176,2012-04-10 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
177,2012-04-11 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
178,2012-04-12 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
179,2012-04-13 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
180,2012-04-16 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
181,2012-04-17 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
182,2012-04-18 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
183,2012-04-19 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
184,2012-04-20 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
185,2012-04-23 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
186,2012-04-24 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
187,2012-04-25 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
188,2012-04-26 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
189,2012-04-27 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
190,2012-04-30 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
191,2012-05-02 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
192,2012-05-03 00:00:00-03:00,6.790618896484374,6.790618896484374,6.790618896484374,6.790618896484375,0,0.0,0.0
193,2012-05-04 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,45600,0.0,0.0
194,2012-05-07 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
195,2012-05-08 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
196,2012-05-09 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
197,2012-05-10 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
198,2012-05-11 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
199,2012-05-14 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
200,2012-05-15 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
201,2012-05-16 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
202,2012-05-17 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
203,2012-05-18 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
204,2012-05-21 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
205,2012-05-22 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
206,2012-05-23 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
207,2012-05-24 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
208,2012-05-25 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
209,2012-05-28 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
210,2012-05-29 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
211,2012-05-30 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
212,2012-05-31 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
213,2012-06-01 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
214,2012-06-04 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
215,2012-06-05 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
216,2012-06-06 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
217,2012-06-08 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
218,2012-06-11 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
219,2012-06-12 00:00:00-03:00,8.51877212524414,8.51877212524414,8.51877212524414,8.51877212524414,0,0.0,0.0
220,2012-06-13 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.084575,0.0
221,2012-06-14 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
222,2012-06-15 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
223,2012-06-18 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
224,2012-06-19 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
225,2012-06-20 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
226,2012-06-21 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
227,2012-06-22 00:00:00-03:00,8.577579498291016,8.577579498291016,8.577579498291016,8.577579498291016,0,0.0,0.0
